,maker,specific_origin,reference,review_date,cocoa_percent,maker_location,rating,bean_type,broad_origin,maker_location_latitude,maker_location_longitude,broad_origin_latitude,broad_origin_longitude
962,Marou,"Tan Phu Dong Island,Heart of Darkness",1650,2015,85.0,Vietnam,3.25,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
963,Marou,Ben Tre,1650,2015,68.0,Vietnam,3.5,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
964,Marou,"Dak Lak,Batch 2451",1650,2015,70.0,Vietnam,3.75,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
965,Marou,"Tan Phu Dong,Treasure Island",1149,2013,75.0,Vietnam,3.5,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
966,Marou,Ba Ria,845,2012,76.0,Vietnam,3.5,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
967,Marou,Dong Nai,845,2012,72.0,Vietnam,3.5,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
968,Marou,"Tien Giang,Gao Co,op",845,2012,70.0,Vietnam,3.5,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
969,Marou,Ben Tre,849,2012,78.0,Vietnam,3.5,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
970,Marou,Tien Giang,895,2012,80.0,Vietnam,3.0,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
971,Marou,Lam Dong,955,2012,74.0,Vietnam,3.5,Trinitario,Vietnam,14.058324,108.277199,14.058324,108.277199
972,Szanto Tibor,"Ben Tre,Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,47.162494,19.503304,14.058324,108.277199
973,Ara,Chiapas,1379,2014,72.0,France,2.5,Blend,Mexico,46.227638,2.213749,23.634501,-102.552784
974,Bonnat,Selva Maya,1912,2016,75.0,France,3.5,Blend,Mexico,46.227638,2.213749,23.634501,-102.552784
975,Bonnat,"Porcelana,Tabasco,Marfil de Blanco",336,2009,75.0,France,3.0,Criollo,Mexico,46.227638,2.213749,23.634501,-102.552784
976,Bonnat,"Xoconusco,cacao Real",395,2009,75.0,France,3.0,Criollo,Mexico,46.227638,2.213749,23.634501,-102.552784
977,Cacao Barry,Mexico,147,2007,66.0,France,3.0,Blend,Mexico,46.227638,2.213749,23.634501,-102.552784
978,Michel Cluizel,"Chiapas,Mokaya P",963,2012,66.0,France,3.75,Blend,Mexico,46.227638,2.213749,23.634501,-102.552784
979,Askinosie,Xoconusco,141,2007,75.0,United States,2.5,Trinitario,Mexico,37.09024,-95.712891,23.634501,-102.552784
980,Bar Au Chocolat,Chiapas,983,2012,70.0,United States,3.5,Blend,Mexico,37.09024,-95.712891,23.634501,-102.552784
981,Chocovivo,Tabasco,1522,2015,65.0,United States,2.5,Trinitario,Mexico,37.09024,-95.712891,23.634501,-102.552784
982,Chocovivo,Tabasco,1522,2015,75.0,United States,2.5,Trinitario,Mexico,37.09024,-95.712891,23.634501,-102.552784
983,Goodnow Farms,"Almendra Blanca,batch 1004",1924,2016,77.0,United States,2.75,Blend,Mexico,37.09024,-95.712891,23.634501,-102.552784
984,Madre,"Xocunusco,Chiapas,Pichucalco",1089,2013,70.0,United States,2.75,Blend,Mexico,37.09024,-95.712891,23.634501,-102.552784
985,Madre,"Chiapas,Triple Cacao",607,2010,72.0,United States,2.75,Blend,Mexico,37.09024,-95.712891,23.634501,-102.552784
986,Tabal,"Chiapas,Lacandon Jungle",1105,2013,70.0,United States,2.5,Blend,Mexico,37.09024,-95.712891,23.634501,-102.552784
987,Taza,Chiapan,451,2009,75.0,United States,2.75,Blend,Mexico,37.09024,-95.712891,23.634501,-102.552784
988,Tejas,Espada,833,2012,70.0,United States,3.25,Blend,Mexico,37.09024,-95.712891,23.634501,-102.552784
989,Ah Cacao,Tabasco,316,2009,70.0,Mexico,3.0,Criollo,Mexico,23.634501,-102.552784,23.634501,-102.552784
990,Ki' Xocolatl,Dark,431,2009,72.0,Mexico,2.0,Blend,Mexico,23.634501,-102.552784,23.634501,-102.552784
991,Quetzalli (Wolter),"Mexico,Lot 28022016",1796,2016,70.0,Mexico,2.75,Criollo,Mexico,23.634501,-102.552784,23.634501,-102.552784
992,Quetzalli (Wolter),"Uranga,Lot 22032016",1800,2016,74.0,Mexico,3.0,Trinitario,Mexico,23.634501,-102.552784,23.634501,-102.552784
993,Cacao Sampaka,"Porcelana,Tabasco,La Joya",336,2009,70.0,Spain,4.0,Criollo,Mexico,40.463667,-3.74922,23.634501,-102.552784
994,Cacao Sampaka,"Xoconusco,Chiapas",346,2009,70.0,Spain,4.0,Criollo,Mexico,40.463667,-3.74922,23.634501,-102.552784
995,Chocovic,Xoconusco,478,2010,71.0,Spain,3.25,Criollo,Mexico,40.463667,-3.74922,23.634501,-102.552784
996,Chocolats Privilege,Xoconusco,1219,2014,70.0,Canada,2.5,Criollo,Mexico,56.130366,-106.346771,23.634501,-102.552784
997,Chocosol,"Chiapas,Lacandon Jungle,Oaxacom Mtn",682,2011,65.0,Canada,3.25,Blend,Mexico,56.130366,-106.346771,23.634501,-102.552784
998,Choklat,"Porcelana,Tabasco",377,2009,70.0,Canada,2.75,Criollo,Mexico,56.130366,-106.346771,23.634501,-102.552784
999,Choocsol,"Chiapas,Lacandon Jungle,Oaxacom Mtn",1832,2016,75.0,Canada,3.25,Blend,Mexico,56.130366,-106.346771,23.634501,-102.552784
1000,Pierre Marcolini,"Porcelana,Tabasco,Finca La Joya",445,2009,72.0,Belgium,3.0,Criollo,Mexico,50.503887,4.469936,23.634501,-102.552784
1001,Pierre Marcolini,"Porcelana,Tabasco,Limited Ed",81,2006,72.0,Belgium,4.0,Criollo,Mexico,50.503887,4.469936,23.634501,-102.552784
1002,Coppeneur,"Porcelana,Tabasco,Mexico",220,2008,72.0,Germany,3.0,Criollo,Mexico,51.165691,10.451526,23.634501,-102.552784
1003,Bonnat,"Los Colorados,Santo Domingo,Equateur",1418,2014,75.0,France,3.25,Blend,Dominican Republic,46.227638,2.213749,18.735693,-70.162651
1004,Cacao Barry,Santo Domingo,586,2010,70.0,France,3.0,Blend,Dominican Republic,46.227638,2.213749,18.735693,-70.162651
1005,La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66.0,France,3.5,Blend,Dominican Republic,46.227638,2.213749,18.735693,-70.162651
1006,Michel Cluizel,Los Ancones P,24,2006,67.0,France,4.0,Blend,Dominican Republic,46.227638,2.213749,18.735693,-70.162651
1007,Pralus,"Dominican Republic,Organic",280,2008,75.0,France,2.0,Blend,Dominican Republic,46.227638,2.213749,18.735693,-70.162651
1008,Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,Blend,Dominican Republic,46.227638,2.213749,18.735693,-70.162651
1009,Valrhona,"Loma Sotavento,2013",1153,2013,64.0,France,3.5,Blend,Dominican Republic,46.227638,2.213749,18.735693,-70.162651
1010,Valrhona,Tainori,327,2009,64.0,France,3.75,Blend,Dominican Republic,46.227638,2.213749,18.735693,-70.162651
1011,Altus aka Cao Artisan,Conacado,1125,2013,60.0,United States,3.0,Trinitario,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1012,Amano,Dos Rios,470,2010,70.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1013,Anahata,Elvesia,1259,2014,75.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1014,Arete,Elvesia,1928,2016,70.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1015,Bar Au Chocolat,Duarte Province,983,2012,70.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1016,Bittersweet Origins,Puerto Plata,414,2009,75.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1017,Bittersweet Origins,Puerto Plata,414,2009,65.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1018,Bittersweet Origins,Puerto Plata,233,2008,68.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1019,Black Mountain,La Red,256,2008,70.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1020,Blue Bandana,Zorzal Reserva,1756,2016,75.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1021,Bowler Man,Conacado,1271,2014,70.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1022,Brasstown aka It's Chocolate,Conacado,1462,2015,68.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1023,Brasstown aka It's Chocolate,Cooproagro,1125,2013,72.0,United States,3.0,Trinitario,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1024,Brazen,Elvesia P,1514,2015,60.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1025,Brazen,Elvesia P,1514,2015,80.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1026,Bronx Grrl Chocolate,Dominican Republic,1181,2013,68.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1027,Cacao Atlanta,"Dominican Republic,""Love Bar""",502,2010,75.0,United States,2.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1028,Cacao Atlanta,"Dominican Republic w,nibs",502,2010,75.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1029,Cacao Prieto,"Criollo,Dominican Republic",991,2012,72.0,United States,3.75,Criollo,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1030,Cacao Prieto,"Dominican Republicm,rustic",641,2011,72.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1031,Cacao Prieto,Dominican Republic,641,2011,66.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1032,Cacao Prieto,"Dominican Republic,rustic",647,2011,65.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1033,Castronovo,Elvesia P,1407,2014,70.0,United States,2.75,Trinitario,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1034,Castronovo,Conacado,1101,2013,73.0,United States,3.5,Trinitario,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1035,Chocolate Con Amor,Dominican Republic,1764,2016,60.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1036,Chocolate Con Amor,Dominican Republic,1764,2016,75.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1037,Dalloway,"Dominican Republic,batch 7",1928,2017,72.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1038,Dandelion,"San Francisco de Macoris,Cibao region",1387,2014,70.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1039,Dandelion,"Elvesia,2011",915,2012,70.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1040,Dandelion,Dominican Republic,654,2011,70.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1041,Davis,Rainforest,1093,2013,70.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1042,DeVries,Dominican Republic,166,2007,77.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1043,Dick Taylor,Elvesia,1235,2014,74.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1044,Dick Taylor,La Red,769,2011,74.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1045,Dulcinea,Dominican Republic,1506,2015,70.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1046,Ethereal,Dominican Republic,1275,2014,80.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1047,Finca,Dominican Republic,1283,2014,80.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1048,Finca,Dominican Republic,1283,2014,70.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1049,Finca,Dominican Republic,1287,2014,85.0,United States,2.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1050,French Broad,La Red,785,2011,65.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1051,Fresco,"Conacado,#223,MR,SC",1030,2013,72.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1052,Fresco,"Conacado,#224,MR,MC",1081,2013,72.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1053,Fresco,"Conacado,#212,LR,SC",642,2011,72.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1054,Fresco,"Conacado,#213,Dominican Republic,C",682,2011,72.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1055,Fruition,La Red,1046,2013,70.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1056,Indaphoria,La Red,821,2012,70.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1057,Indaphoria,"Conacado,Manifesto",907,2012,70.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1058,Isidro,Dominican Republic,1279,2014,72.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1059,Izard,"Elvesia P,Batch 32",1546,2015,70.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1060,Kerchner,"La Red,Project Reserva,Guaconejo",1133,2013,70.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1061,Kiskadee,"La Red,Guanconjeco",1251,2014,60.0,United States,3.0,Trinitario,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1062,Kto,Elvesia,1426,2014,72.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1063,Kto,ROIG,1426,2014,72.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1064,Kyya,Hispaniola,1359,2014,72.5,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1065,L.A. Burdick (Felchlin),Dominican Republic,576,2010,74.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1066,Lillie Belle,"The Other One,Grand Cru",947,2012,74.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1067,Madre,Dominican,672,2011,70.0,United States,2.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1068,Mana,Conacado,821,2012,74.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1069,Map Chocolate,"ROIG,2014",1474,2015,70.0,United States,3.5,"Criollo, Trinitario",Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1070,Marsatta,Dominican Republic,1189,2013,74.0,United States,2.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1071,Marsatta,Dominican Republic,1189,2013,89.0,United States,2.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1072,Mast Brothers,Conacado,777,2011,73.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1073,Mast Brothers,"La Red de Guanconejo,N Highlands coop",777,2011,74.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1074,Mast Brothers,"Dominican Republic,Coop",572,2010,70.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1075,Maverick,Elvesia,1367,2014,70.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1076,Meadowlands,Dominican Republic,1291,2014,70.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1077,Middlebury,Oko Caribe,1490,2015,75.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1078,Middlebury,La Red,1117,2013,75.0,United States,2.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1079,Nathan Miller,Hispaniola,1403,2014,70.0,United States,2.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1080,Nibble,Elvesia P,1526,2015,72.0,United States,2.75,Trinitario,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1081,Nuance,La Red,1470,2015,70.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1082,Olive and Sinclair,Dominican Republic prototype,486,2010,72.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1083,Parliament,Oko Caribe,1255,2014,70.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1084,Peppalo,Dominican Republic,1454,2015,82.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1085,Pomm (aka Dead Dog),"La Red,2011",829,2012,76.0,United States,2.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1086,Raaka,La Red,785,2011,85.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1087,Rogue,"Hispaniola,2013",1081,2013,70.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1088,Rogue,"Hispaniola,2008",213,2008,70.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1089,Shark Mountain,ROIG,1466,2015,74.0,United States,3.5,"Criollo, Trinitario",Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1090,Spagnvola,AgroCriso Plantation,793,2012,70.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1091,Spagnvola,AgroCriso Plantation,793,2012,80.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1092,Spagnvola,AgroCriso Plantation,793,2012,75.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1093,Spencer,Dominican Republic,1932,2017,70.0,United States,3.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1094,SRSLY,Dominican Republic,1113,2013,70.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1095,SRSLY,Dominican Republic,1121,2013,84.0,United States,2.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1096,Tabal,Dominican Republic,1101,2013,70.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1097,Taza,"Dark,Stone Ground",180,2007,70.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1098,Tejas,Presidio,805,2012,70.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1099,Tocoti,Dominican Republic,789,2011,74.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1100,Treehouse,Conacado,1239,2014,72.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1101,twenty-four blackbirds,Dominican Republic,1022,2013,68.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1102,twenty-four blackbirds,Dominican Republic,753,2011,73.0,United States,2.75,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1103,Undone,Nourish,1438,2014,70.0,United States,3.0,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1104,Videri,Dominican Republic,1211,2014,90.0,United States,3.25,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1105,Woodblock,La Red,769,2011,70.0,United States,3.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1106,Xocolla,"Hispaniola,batch 170104",1948,2017,70.0,United States,2.5,Blend,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
1107,Felchlin,Elvesia P,105,2006,74.0,Switzerland,3.0,"Trinitario, Criollo",Dominican Republic,46.818188,8.227512,18.735693,-70.162651
1108,Chocolate Makers,Tres Hombres,1530,2015,75.0,Netherlands,3.25,Trinitario,Dominican Republic,52.132633,5.291266,18.735693,-70.162651
1109,Ambrosia,Dominican Republic,1498,2015,75.0,Canada,3.25,Blend,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1110,East Van Roasters,Dominican Republic,1343,2014,70.0,Canada,3.75,Blend,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1111,Habitual,Dominican Republic,1197,2014,75.0,Canada,3.25,Blend,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1112,Hummingbird,Hispaniola,1311,2014,70.0,Canada,3.75,Trinitario,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1113,Hummingbird,"Zorzal Reserva w,Charles Kerchner",1387,2014,70.0,Canada,3.5,Blend,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1114,Monarque,Oko Caribe,1812,2016,72.0,Canada,3.5,Blend,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1115,organicfair,La Red,1165,2013,72.0,Canada,2.75,Blend,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1116,organicfair,Caribe,1165,2013,72.0,Canada,3.0,Blend,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1117,Soma,"Rizek Cacao,Dominican Republic",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1118,Soma,"Elvesia P,Black Science",682,2011,70.0,Canada,3.75,Forastero,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1119,Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1120,Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1121,Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,Blend,Dominican Republic,56.130366,-106.346771,18.735693,-70.162651
1122,C-Amaro,Dominican Republic,1442,2014,72.0,Italy,3.0,Blend,Dominican Republic,41.87194,12.56738,18.735693,-70.162651
1123,Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic,41.87194,12.56738,18.735693,-70.162651
1124,S.A.I.D.,Samana,615,2010,70.0,Italy,3.0,Blend,Dominican Republic,41.87194,12.56738,18.735693,-70.162651
1125,Artisan du Chocolat,Dominican Republic,363,2009,72.0,United Kingdom,3.25,Trinitario,Dominican Republic,55.378051,-3.435973,18.735693,-70.162651
1126,Chocolarder,Dominican Republic,1514,2015,80.0,United Kingdom,2.5,Blend,Dominican Republic,55.378051,-3.435973,18.735693,-70.162651
